logit_gen_art,iso3,region,year,kp,value,provincial_value,study_idx,logit_kp_art,logit_gen_art2,id.region,idx,lower,median,upper,gen_art
-1.3862943611198906,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,1,-2.9349014314511805,-0.46395149280002546,1.828790594548783,0.2
-1.3249254147435985,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,2,-2.8097652982476107,-0.41064212995031835,1.849795303035851,0.21000000000000002
-1.2656663733312759,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,3,-2.696241173533486,-0.34741508078356587,1.867790969339599,0.22000000000000003
-1.2083112059245342,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,4,-2.5860001374605033,-0.29569235749022516,1.8926549619409694,0.22999999999999998
-1.1526795099383853,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,5,-2.4947057498161382,-0.2404087336015488,1.9087472028067343,0.24000000000000002
-1.0986122886681098,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,6,-2.425326863838839,-0.1822793972773953,1.9151706331874547,0.25
-1.0459685551826876,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,7,-2.350471006262666,-0.11533221204789974,1.9264710915827359,0.26
-0.9946225751440619,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,8,-2.248626967340329,-0.05585945818651934,1.9565349451762764,0.27
-0.9444616088408512,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,9,-2.146710192241522,-0.007553489224588202,1.9816654668864708,0.28
-0.8953840470548412,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,10,-2.0418753084338324,0.03828790846126999,2.0104715037298497,0.29000000000000004
-0.8472978603872034,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,11,-1.939226886113552,0.08322074568129043,2.0351352499040347,0.30000000000000004
-0.8001193001121131,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,12,-1.8354479297464992,0.13474167302297901,2.046154411736842,0.31000000000000005
-0.7537718023763801,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,13,-1.738282649801522,0.18826412033202589,2.0445675217673545,0.32
-0.7081850579244856,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,14,-1.6525791121947873,0.24236256222280161,2.042012687764466,0.33
-0.663294217410264,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,15,-1.578109821209514,0.28820255385836535,2.051150885487317,0.3400000000000001
-0.6190392084062235,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,16,-1.4904274620168816,0.33954165253428226,2.0565830407301617,0.35000000000000003
-0.5753641449035618,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,17,-1.398626720385876,0.3875213104492986,2.061712299442547,0.36
-0.5322168137473082,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,18,-1.2882527687995342,0.42621846620094483,2.0819138234885783,0.37
-0.4895482253187058,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,19,-1.1968678565592163,0.47066177453945873,2.089016647721194,0.38
-0.4473122180436648,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,20,-1.1142417763817876,0.5234568851947403,2.114729013218694,0.39
-0.4054651081081643,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,21,-1.0381683258344687,0.5745718440934575,2.1529129419590523,0.4
-0.3639653772014116,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,22,-0.9572350215015544,0.6228501067796403,2.1704994150008736,0.41000000000000003
-0.32277339226305085,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,23,-0.8864529403501045,0.6614421107185149,2.1750575020450316,0.42000000000000004
-0.28185115214098755,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,24,-0.8038674812341501,0.7080233049983368,2.1782212533547702,0.43000000000000005
-0.2411620568168881,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,25,-0.719060098759818,0.7473086218493312,2.187210548562475,0.44
-0.20067069546215124,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,26,-0.641101671323231,0.7880081341927245,2.212822749758564,0.44999999999999996
-0.16034265007517937,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,27,-0.5657954161390842,0.8306682350007318,2.2128884709639687,0.46
-0.12014431184206321,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,28,-0.48443524502485646,0.8755645036057843,2.2194537819519424,0.47000000000000003
-0.08004270767353637,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,29,-0.41196773642906814,0.9223986677544858,2.2394613169264765,0.48000000000000004
-0.04000533461369925,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,30,-0.34038453187064244,0.972799837984236,2.254439639698849,0.49
0,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,31,-0.26821923501395006,1.0094763728581757,2.2672480968922137,0.5
0.040005334613699206,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,32,-0.19273119651776394,1.0480882560591536,2.285710342073122,0.51
0.08004270767353656,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,33,-0.12095650564455011,1.0940452750248557,2.302236991425366,0.52
0.12014431184206341,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,34,-0.03355464969030014,1.1355823759019879,2.3117090331437757,0.5300000000000001
0.16034265007517948,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,35,0.030711666960070858,1.1756036491078785,2.3223036016019183,0.54
0.2006706954621514,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,36,0.1123896896952005,1.2221450715887325,2.3398037068099593,0.5500000000000002
0.24116205681688824,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,37,0.16565682921599514,1.2674536552688047,2.3635782767420737,0.56
0.281851152140988,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,38,0.218868984547739,1.3102900996208775,2.388080869428321,0.5700000000000001
0.32277339226305135,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,39,0.30460302485611707,1.3534610656518964,2.4070768587242384,0.5800000000000001
0.3639653772014119,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,40,0.39072549037372284,1.395094368454981,2.438858574593712,0.5900000000000001
0.40546510810816483,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,41,0.4595600042380938,1.4379006365904852,2.4753174027908336,0.6000000000000001
0.4473122180436652,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,42,0.5183882601369415,1.4822527088302788,2.501502219957268,0.6100000000000001
0.4895482253187058,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,43,0.5868259326443165,1.5351037476258849,2.521783949954977,0.62
0.5322168137473082,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,44,0.6711537149753075,1.5823262157060491,2.5491495937054185,0.63
0.5753641449035619,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,45,0.7469810592123558,1.6310874240582693,2.574046813709769,0.64
0.6190392084062236,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,46,0.8122862830913334,1.677546903412689,2.595951114166999,0.65
0.6632942174102643,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,47,0.8645991070151439,1.7247140686219344,2.6321679833820792,0.66
0.708185057924486,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,48,0.9162236853354221,1.777312629184209,2.6723691518834176,0.67
0.75377180237638,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,49,0.9638462875492727,1.8212517187936126,2.713087175512683,0.6799999999999999
0.8001193001121129,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,50,1.0137357446109185,1.8679933482780813,2.7480075969032693,0.69
0.8472978603872034,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,51,1.066960418460736,1.9284901887995658,2.8019130810209836,0.7
0.8953840470548413,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,52,1.1282075748206537,1.9833315673843606,2.85551944531557,0.71
0.9444616088408513,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,53,1.1786483038125974,2.0366348779939205,2.9229736273135614,0.72
0.9946225751440619,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,54,1.2240126537942222,2.0940934898306796,3.0004336197768944,0.73
1.0459685551826876,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,55,1.2764989549588577,2.1488209901530753,3.0573825947951248,0.74
1.0986122886681098,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,56,1.340620593350671,2.2042184433989727,3.133987892961211,0.7500000000000001
1.1526795099383855,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,57,1.4123343647487365,2.256759370121863,3.2113658109312455,0.76
1.2083112059245342,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,58,1.4492689754698083,2.3171850092350184,3.2804200641532915,0.7700000000000001
1.265666373331276,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,59,1.4824218550121948,2.380263790567054,3.3788056009154164,0.7799999999999999
1.3249254147435987,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,60,1.5193137238561847,2.4397342812346343,3.476816043778893,0.79
1.3862943611198908,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,61,1.575192524322925,2.512977535320674,3.593681340210137,0.8
1.4500101755059986,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,62,1.6380032689189798,2.5904612393205353,3.698560742269587,0.81
1.5163474893680888,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,63,1.64590291173189,2.666268603270309,3.8060844678113828,0.8200000000000001
1.5856272637403823,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,64,1.662835191151656,2.7363980946096493,3.924296112888992,0.8300000000000001
1.658228076603533,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,65,1.6970777776008068,2.8193558074549565,4.039883225544658,0.8400000000000001
1.734601055388107,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,66,1.7197662861423748,2.905176172918356,4.130580346040406,0.8500000000000001
1.8152899666382498,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,67,1.7843493568399758,2.9914942747090474,4.265998904988656,0.8600000000000001
1.9009587611930479,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,68,1.845560446499552,3.0917438613496406,4.413585942921397,0.8700000000000001
1.9924301646902072,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,69,1.8705074958186314,3.184506429978155,4.568633595834414,0.8800000000000001
2.0907410969337703,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,70,1.894305432258523,3.2947532687125847,4.7449796242122595,0.8900000000000001
2.197224577336221,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,71,1.9266927424536573,3.419329651975394,4.9965133897390714,0.9000000000000001
2.3136349291806297,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,72,1.9682187338902002,3.538080532449327,5.212769687446195,0.9099999999999999
2.4423470353692034,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,73,2.001562488860592,3.681446025225306,5.463909211335984,0.9199999999999999
2.5866893440979415,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,74,2.040039298630008,3.8406305382470514,5.723944786129372,0.9299999999999999
2.751535313041948,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,75,2.1080103317700543,4.022740100303894,6.040524260605677,0.9400000000000001
2.9444389791664394,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,76,2.135596687493435,4.234992534808557,6.372474993848099,0.95
3.178053830347945,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,77,2.1533855649925258,4.489963065649963,6.854031000379083,0.96
3.4760986898352724,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,78,2.26556078411017,4.805829806268125,7.439570075693564,0.97
3.8918202981106256,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,79,2.3244402501417096,5.26945435648112,8.290189407770548,0.98
4.595119850134589,NA,NA,NA,FSW,NA,NA,NA,NA,NA,NA,80,2.401752884571486,6.05838471582531,9.623273052678357,0.99
-1.3862943611198906,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,1,-4.24715519577877,-1.5343837239215614,1.0833348749847629,0.2
-1.3249254147435985,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,2,-4.068791388294081,-1.418833211693249,1.0980522039300007,0.21000000000000002
-1.2656663733312759,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,3,-3.8964706418621935,-1.3170426988442916,1.1131513056233782,0.22000000000000003
-1.2083112059245342,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,4,-3.7278709633320974,-1.2215091821783393,1.1448048517700604,0.22999999999999998
-1.1526795099383853,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,5,-3.5489650427075494,-1.1115144211628936,1.1761342803291788,0.24000000000000002
-1.0986122886681098,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,6,-3.367732870750407,-1.0116822467584967,1.2274589236123863,0.25
-1.0459685551826876,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,7,-3.1808084243949097,-0.9192611046099195,1.264332631304515,0.26
-0.9946225751440619,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,8,-3.0140572937948846,-0.8298448103630516,1.2951778460727819,0.27
-0.9444616088408512,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,9,-2.8588288650132845,-0.739290213395892,1.3373283033263912,0.28
-0.8953840470548412,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,10,-2.706784984918375,-0.6435577122709994,1.3779755666035824,0.29000000000000004
-0.8472978603872034,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,11,-2.5475532090764057,-0.5578598835104835,1.4047218177052225,0.30000000000000004
-0.8001193001121131,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,12,-2.3922084425421493,-0.4771567375464091,1.4198222176783326,0.31000000000000005
-0.7537718023763801,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,13,-2.2429092763690996,-0.4022551980020881,1.449250061522422,0.32
-0.7081850579244856,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,14,-2.0900832965715685,-0.31854660333479606,1.4896392833579934,0.33
-0.663294217410264,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,15,-1.9657922357769353,-0.24019979876617048,1.5277864355975408,0.3400000000000001
-0.6190392084062235,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,16,-1.8392210385222811,-0.15165021266037465,1.5708010839563455,0.35000000000000003
-0.5753641449035618,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,17,-1.7409293933059313,-0.07561874661218793,1.592697109902614,0.36
-0.5322168137473082,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,18,-1.6261470559796665,0.004580488623493067,1.6340646462679667,0.37
-0.4895482253187058,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,19,-1.5222897391353074,0.08457364768096352,1.6546799496057638,0.38
-0.4473122180436648,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,20,-1.4043187830784745,0.15498969997466286,1.7228853631495737,0.39
-0.4054651081081643,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,21,-1.2913894732981033,0.2355101518366043,1.7716776733691795,0.4
-0.3639653772014116,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,22,-1.1703466893925902,0.30274544724542013,1.830938035515059,0.41000000000000003
-0.32277339226305085,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,23,-1.0526917224126786,0.37433463759242314,1.8720815597981693,0.42000000000000004
-0.28185115214098755,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,24,-0.9688313772874942,0.44301843780574846,1.9164527045090338,0.43000000000000005
-0.2411620568168881,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,25,-0.8566796165090097,0.5223837350019749,1.9631397302319933,0.44
-0.20067069546215124,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,26,-0.7522353299868207,0.5954315461742952,2.010527935127788,0.44999999999999996
-0.16034265007517937,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,27,-0.655372398324024,0.6750686167291172,2.0624517849766475,0.46
-0.12014431184206321,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,28,-0.5505972223929464,0.7370020888311032,2.086278360211654,0.47000000000000003
-0.08004270767353637,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,29,-0.49957963051268844,0.8206528259288304,2.1246027418234044,0.48000000000000004
-0.04000533461369925,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,30,-0.41328982341774484,0.8971595296607922,2.189691077993908,0.49
0,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,31,-0.3447327524920143,0.967483000764982,2.2563322102981114,0.5
0.040005334613699206,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,32,-0.2650232106358973,1.0400091818044777,2.3284243717895423,0.51
0.08004270767353656,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,33,-0.18417279790265595,1.1218011638349261,2.4030727305865356,0.52
0.12014431184206341,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,34,-0.10380938044831846,1.2006245578396002,2.4651242908419615,0.5300000000000001
0.16034265007517948,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,35,-0.02796001884968375,1.2783139919818227,2.526438381255045,0.54
0.2006706954621514,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,36,0.05027175599473867,1.3552734609239905,2.589821175482117,0.5500000000000002
0.24116205681688824,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,37,0.1042033708866282,1.4330209123915374,2.661323500343136,0.56
0.281851152140988,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,38,0.2021152877744775,1.512346561745629,2.734300912731867,0.5700000000000001
0.32277339226305135,NA,NA,NA,MSM,NA,NA,NA,NA,NA,NA,39,0.2824617526885523,1.575994391089097,2.81067134329298,0.5800000000000001
